0~13 layer, bitwiseAnd_17 bit : coffee_mug (79.98%) cup (7.65%) coffeepot (1.69%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (79.87%) cup (7.67%) coffeepot (1.70%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (79.50%) cup (7.72%) coffeepot (1.73%)
0~16 layer, bitwiseAnd_17 bit : coffee_mug (79.25%) cup (7.76%) coffeepot (1.75%)
0~17 layer, bitwiseAnd_17 bit : coffee_mug (78.90%) cup (7.80%) coffeepot (1.78%)
0~18 layer, bitwiseAnd_16 bit : coffee_mug (78.68%) cup (7.85%) coffeepot (1.80%)
0~0 layer, bitwiseAnd_21 bit : coffee_mug (89.57%) cup (5.87%) coffeepot (1.57%)

0~1 layer, fix8 bit : coffee_mug (87.53%) cup (6.49%) coffeepot (1.72%)
0~2 layer, bitwiseAnd_17 bit : coffee_mug (87.46%) cup (6.51%) coffeepot (1.73%)
0~3 layer, fix8 bit : coffee_mug (86.22%) cup (6.49%) pitcher (1.90%)
0~4 layer, bitwiseAnd_17 bit : coffee_mug (86.15%) cup (6.50%) pitcher (1.91%)
0~5 layer, fix8 bit : coffee_mug (80.90%) cup (7.64%) coffeepot (1.65%)
0~6 layer, bitwiseAnd_17 bit : coffee_mug (80.81%) cup (7.63%) coffeepot (1.65%)
0~7 layer, fix8 bit : shower_curtain (67.91%) bib (3.65%) toilet_tissue (2.50%)
0~8 layer, bitwiseAnd_17 bit : shower_curtain (67.92%) bib (3.65%) toilet_tissue (2.50%)
0~9 layer, bitwiseAnd_17 bit : shower_curtain (67.90%) bib (3.65%) toilet_tissue (2.50%)
0~10 layer, bitwiseAnd_17 bit : shower_curtain (67.91%) bib (3.65%) toilet_tissue (2.50%)
0~11 layer, bitwiseAnd_17 bit : shower_curtain (68.03%) bib (3.63%) toilet_tissue (2.50%)
0~12 layer, bitwiseAnd_17 bit : shower_curtain (68.00%) bib (3.63%) toilet_tissue (2.50%)
0~13 layer, bitwiseAnd_17 bit : shower_curtain (68.04%) bib (3.63%) toilet_tissue (2.49%)
0~14 layer, bitwiseAnd_17 bit : shower_curtain (68.04%) bib (3.62%) toilet_tissue (2.48%)
0~15 layer, bitwiseAnd_17 bit : shower_curtain (67.18%) bib (3.67%) toilet_tissue (2.51%)
0~16 layer, bitwiseAnd_17 bit : shower_curtain (66.76%) bib (3.68%) toilet_tissue (2.53%)
0~17 layer, bitwiseAnd_17 bit : shower_curtain (66.13%) bib (3.70%) toilet_tissue (2.56%)
0~18 layer, bitwiseAnd_16 bit : shower_curtain (65.79%) bib (3.72%) toilet_tissue (2.57%)

0~0 layer, bitwiseAnd_21 bit : coffee_mug (89.57%) cup (5.87%) coffeepot (1.57%)
0~1 layer, fix8 bit : coffee_mug (87.53%) cup (6.49%) coffeepot (1.72%)
0~2 layer, bitwiseAnd_17 bit : coffee_mug (87.46%) cup (6.51%) coffeepot (1.73%)
0~3 layer, fix8 bit : coffee_mug (86.22%) cup (6.49%) pitcher (1.90%)
0~4 layer, bitwiseAnd_17 bit : coffee_mug (86.15%) cup (6.50%) pitcher (1.91%)
0~5 layer, fix8 bit : coffee_mug (80.90%) cup (7.64%) coffeepot (1.65%)
0~6 layer, bitwiseAnd_17 bit : coffee_mug (80.81%) cup (7.63%) coffeepot (1.65%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (80.70%) cup (7.64%) coffeepot (1.66%)
0~8 layer, fix8 bit : shower_curtain (82.65%) handkerchief (2.48%) pillow (1.98%)
0~9 layer, bitwiseAnd_17 bit : shower_curtain (82.50%) handkerchief (2.51%) pillow (1.99%)
0~10 layer, bitwiseAnd_17 bit : shower_curtain (82.33%) handkerchief (2.54%) pillow (2.00%)
0~11 layer, bitwiseAnd_17 bit : shower_curtain (82.35%) handkerchief (2.53%) pillow (1.98%)
0~12 layer, bitwiseAnd_17 bit : shower_curtain (82.18%) handkerchief (2.56%) pillow (1.99%)
0~13 layer, bitwiseAnd_17 bit : shower_curtain (82.05%) handkerchief (2.58%) pillow (1.99%)
0~14 layer, bitwiseAnd_17 bit : shower_curtain (81.96%) handkerchief (2.60%) pillow (1.99%)
0~15 layer, bitwiseAnd_17 bit : shower_curtain (81.50%) handkerchief (2.63%) pillow (2.03%)
0~16 layer, bitwiseAnd_17 bit : shower_curtain (81.21%) handkerchief (2.65%) pillow (2.05%)
0~17 layer, bitwiseAnd_17 bit : shower_curtain (80.76%) handkerchief (2.68%) pillow (2.08%)
0~18 layer, bitwiseAnd_16 bit : shower_curtain (80.50%) handkerchief (2.71%) pillow (2.10%)

0~0 layer, bitwiseAnd_21 bit : coffee_mug (89.57%) cup (5.87%) coffeepot (1.57%)
0~1 layer, fix8 bit : coffee_mug (87.53%) cup (6.49%) coffeepot (1.72%)
0~2 layer, bitwiseAnd_17 bit : coffee_mug (87.46%) cup (6.51%) coffeepot (1.73%)
0~3 layer, fix8 bit : coffee_mug (86.22%) cup (6.49%) pitcher (1.90%)
0~4 layer, bitwiseAnd_17 bit : coffee_mug (86.15%) cup (6.50%) pitcher (1.91%)
0~5 layer, fix8 bit : coffee_mug (80.90%) cup (7.64%) coffeepot (1.65%)
0~6 layer, bitwiseAnd_17 bit : coffee_mug (80.81%) cup (7.63%) coffeepot (1.65%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (80.70%) cup (7.64%) coffeepot (1.66%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (80.59%) cup (7.64%) coffeepot (1.66%)
0~9 layer, fix8 bit : shower_curtain (19.61%) pillow (8.65%) crib (7.23%)
0~10 layer, bitwiseAnd_17 bit : shower_curtain (19.51%) pillow (8.65%) crib (7.31%)
0~11 layer, bitwiseAnd_17 bit : shower_curtain (19.55%) pillow (8.60%) crib (7.33%)
0~12 layer, bitwiseAnd_17 bit : shower_curtain (19.48%) pillow (8.55%) crib (7.32%)
0~13 layer, bitwiseAnd_17 bit : shower_curtain (19.46%) pillow (8.48%) crib (7.33%)
0~14 layer, bitwiseAnd_17 bit : shower_curtain (19.43%) pillow (8.42%) crib (7.38%)
0~15 layer, bitwiseAnd_17 bit : shower_curtain (19.15%) pillow (8.38%) crib (7.31%)
0~16 layer, bitwiseAnd_17 bit : shower_curtain (19.00%) pillow (8.33%) crib (7.27%)
0~17 layer, bitwiseAnd_17 bit : shower_curtain (18.79%) pillow (8.27%) crib (7.22%)
0~18 layer, bitwiseAnd_16 bit : shower_curtain (18.65%) pillow (8.23%) crib (7.20%)

0~0 layer, bitwiseAnd_21 bit : coffee_mug (89.57%) cup (5.87%) coffeepot (1.57%)
0~1 layer, fix8 bit : coffee_mug (87.53%) cup (6.49%) coffeepot (1.72%)
0~2 layer, bitwiseAnd_17 bit : coffee_mug (87.46%) cup (6.51%) coffeepot (1.73%)
0~3 layer, fix8 bit : coffee_mug (86.22%) cup (6.49%) pitcher (1.90%)
0~4 layer, bitwiseAnd_17 bit : coffee_mug (86.15%) cup (6.50%) pitcher (1.91%)
0~5 layer, fix8 bit : coffee_mug (80.90%) cup (7.64%) coffeepot (1.65%)
0~6 layer, bitwiseAnd_17 bit : coffee_mug (80.81%) cup (7.63%) coffeepot (1.65%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (80.70%) cup (7.64%) coffeepot (1.66%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (80.59%) cup (7.64%) coffeepot (1.66%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (80.48%) cup (7.65%) coffeepot (1.67%)
0~10 layer, fix8 bit : shower_curtain (13.36%) envelope (7.46%) Band_Aid (3.37%)
0~11 layer, bitwiseAnd_17 bit : shower_curtain (13.36%) envelope (7.46%) mosquito_net (3.39%)
0~12 layer, bitwiseAnd_17 bit : shower_curtain (13.32%) envelope (7.46%) mosquito_net (3.42%)
0~13 layer, bitwiseAnd_17 bit : shower_curtain (13.29%) envelope (7.45%) mosquito_net (3.46%)
0~14 layer, bitwiseAnd_17 bit : shower_curtain (13.28%) envelope (7.45%) mosquito_net (3.49%)
0~15 layer, bitwiseAnd_17 bit : shower_curtain (13.02%) envelope (7.36%) mosquito_net (3.44%)
0~16 layer, bitwiseAnd_17 bit : shower_curtain (12.87%) envelope (7.29%) mosquito_net (3.43%)
0~17 layer, bitwiseAnd_17 bit : shower_curtain (12.68%) envelope (7.21%) mosquito_net (3.40%)
0~18 layer, bitwiseAnd_16 bit : shower_curtain (12.57%) envelope (7.17%) mosquito_net (3.39%)

0~0 layer, bitwiseAnd_21 bit : coffee_mug (89.57%) cup (5.87%) coffeepot (1.57%)
0~1 layer, fix8 bit : coffee_mug (87.53%) cup (6.49%) coffeepot (1.72%)
0~2 layer, bitwiseAnd_17 bit : coffee_mug (87.46%) cup (6.51%) coffeepot (1.73%)
0~3 layer, fix8 bit : coffee_mug (86.22%) cup (6.49%) pitcher (1.90%)
0~4 layer, bitwiseAnd_17 bit : coffee_mug (86.15%) cup (6.50%) pitcher (1.91%)
0~5 layer, fix8 bit : coffee_mug (80.90%) cup (7.64%) coffeepot (1.65%)
0~6 layer, bitwiseAnd_17 bit : coffee_mug (80.81%) cup (7.63%) coffeepot (1.65%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (80.70%) cup (7.64%) coffeepot (1.66%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (80.59%) cup (7.64%) coffeepot (1.66%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (80.48%) cup (7.65%) coffeepot (1.67%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (80.33%) cup (7.66%) coffeepot (1.68%)
0~11 layer, fix8 bit : shower_curtain (6.44%) toilet_seat (1.69%) toilet_tissue (1.42%)
0~12 layer, bitwiseAnd_17 bit : shower_curtain (6.45%) toilet_seat (1.70%) toilet_tissue (1.41%)
0~13 layer, bitwiseAnd_17 bit : shower_curtain (6.46%) toilet_seat (1.70%) toilet_tissue (1.42%)
0~14 layer, bitwiseAnd_17 bit : shower_curtain (6.47%) toilet_seat (1.71%) toilet_tissue (1.43%)
0~15 layer, bitwiseAnd_17 bit : shower_curtain (6.32%) toilet_seat (1.69%) toilet_tissue (1.41%)
0~16 layer, bitwiseAnd_17 bit : shower_curtain (6.24%) toilet_seat (1.68%) toilet_tissue (1.41%)
0~17 layer, bitwiseAnd_17 bit : shower_curtain (6.13%) toilet_seat (1.66%) toilet_tissue (1.39%)
0~18 layer, bitwiseAnd_16 bit : shower_curtain (6.08%) toilet_seat (1.65%) toilet_tissue (1.39%)

0~0 layer, bitwiseAnd_21 bit : coffee_mug (89.57%) cup (5.87%) coffeepot (1.57%)
0~1 layer, fix8 bit : coffee_mug (87.53%) cup (6.49%) coffeepot (1.72%)
0~2 layer, bitwiseAnd_17 bit : coffee_mug (87.46%) cup (6.51%) coffeepot (1.73%)
0~3 layer, fix8 bit : coffee_mug (86.22%) cup (6.49%) pitcher (1.90%)
0~4 layer, bitwiseAnd_17 bit : coffee_mug (86.15%) cup (6.50%) pitcher (1.91%)
0~5 layer, fix8 bit : coffee_mug (80.90%) cup (7.64%) coffeepot (1.65%)
0~6 layer, bitwiseAnd_17 bit : coffee_mug (80.81%) cup (7.63%) coffeepot (1.65%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (80.70%) cup (7.64%) coffeepot (1.66%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (80.59%) cup (7.64%) coffeepot (1.66%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (80.48%) cup (7.65%) coffeepot (1.67%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (80.33%) cup (7.66%) coffeepot (1.68%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (80.23%) cup (7.66%) coffeepot (1.68%)
0~12 layer, fix8 bit : toilet_seat (11.49%) shower_curtain (3.03%) bib (2.68%)
0~13 layer, bitwiseAnd_17 bit : toilet_seat (11.50%) shower_curtain (3.04%) bib (2.69%)
0~14 layer, bitwiseAnd_17 bit : toilet_seat (11.48%) shower_curtain (3.05%) bib (2.70%)
0~15 layer, bitwiseAnd_17 bit : toilet_seat (11.31%) shower_curtain (3.00%) bib (2.66%)
0~16 layer, bitwiseAnd_17 bit : toilet_seat (11.19%) shower_curtain (2.98%) bib (2.64%)
0~17 layer, bitwiseAnd_17 bit : toilet_seat (10.98%) shower_curtain (2.95%) bib (2.62%)
0~18 layer, bitwiseAnd_16 bit : toilet_seat (10.88%) shower_curtain (2.94%) bib (2.60%)

0~0 layer, bitwiseAnd_21 bit : coffee_mug (89.57%) cup (5.87%) coffeepot (1.57%)
0~1 layer, fix8 bit : coffee_mug (87.53%) cup (6.49%) coffeepot (1.72%)
0~2 layer, bitwiseAnd_17 bit : coffee_mug (87.46%) cup (6.51%) coffeepot (1.73%)
0~3 layer, fix8 bit : coffee_mug (86.22%) cup (6.49%) pitcher (1.90%)
0~4 layer, bitwiseAnd_17 bit : coffee_mug (86.15%) cup (6.50%) pitcher (1.91%)
0~5 layer, fix8 bit : coffee_mug (80.90%) cup (7.64%) coffeepot (1.65%)
0~6 layer, bitwiseAnd_17 bit : coffee_mug (80.81%) cup (7.63%) coffeepot (1.65%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (80.70%) cup (7.64%) coffeepot (1.66%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (80.59%) cup (7.64%) coffeepot (1.66%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (80.48%) cup (7.65%) coffeepot (1.67%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (80.33%) cup (7.66%) coffeepot (1.68%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (80.23%) cup (7.66%) coffeepot (1.68%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (80.09%) cup (7.66%) coffeepot (1.68%)
0~13 layer, fix8 bit : toilet_tissue (11.46%) West_Highland_white_terrier (3.58%) paper_towel (3.11%)
0~14 layer, bitwiseAnd_17 bit : toilet_tissue (11.53%) West_Highland_white_terrier (3.59%) paper_towel (3.11%)
0~15 layer, bitwiseAnd_17 bit : toilet_tissue (11.25%) West_Highland_white_terrier (3.54%) paper_towel (3.08%)
0~16 layer, bitwiseAnd_17 bit : toilet_tissue (11.12%) West_Highland_white_terrier (3.52%) paper_towel (3.06%)
0~17 layer, bitwiseAnd_17 bit : toilet_tissue (10.92%) West_Highland_white_terrier (3.48%) paper_towel (3.03%)
0~18 layer, bitwiseAnd_16 bit : toilet_tissue (10.83%) West_Highland_white_terrier (3.46%) paper_towel (3.01%)
0~0 layer, bitwiseAnd_21 bit : coffee_mug (89.57%) cup (5.87%) coffeepot (1.57%)
0~1 layer, fix8 bit : coffee_mug (87.53%) cup (6.49%) coffeepot (1.72%)
0~2 layer, bitwiseAnd_17 bit : coffee_mug (87.46%) cup (6.51%) coffeepot (1.73%)
0~3 layer, fix8 bit : coffee_mug (86.22%) cup (6.49%) pitcher (1.90%)
0~4 layer, bitwiseAnd_17 bit : coffee_mug (86.15%) cup (6.50%) pitcher (1.91%)
0~5 layer, fix8 bit : coffee_mug (80.90%) cup (7.64%) coffeepot (1.65%)
0~6 layer, bitwiseAnd_17 bit : coffee_mug (80.81%) cup (7.63%) coffeepot (1.65%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (80.70%) cup (7.64%) coffeepot (1.66%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (80.59%) cup (7.64%) coffeepot (1.66%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (80.48%) cup (7.65%) coffeepot (1.67%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (80.33%) cup (7.66%) coffeepot (1.68%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (80.23%) cup (7.66%) coffeepot (1.68%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (80.09%) cup (7.66%) coffeepot (1.68%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (79.98%) cup (7.65%) coffeepot (1.69%)
0~14 layer, fix8 bit : nipple (1.78%) toilet_seat (1.71%) whiskey_jug (1.53%)
0~15 layer, bitwiseAnd_17 bit : nipple (1.76%) toilet_seat (1.70%) toilet_tissue (1.52%)
0~16 layer, bitwiseAnd_17 bit : nipple (1.75%) toilet_seat (1.69%) toilet_tissue (1.52%)
0~17 layer, bitwiseAnd_17 bit : nipple (1.73%) toilet_seat (1.67%) toilet_tissue (1.50%)
0~18 layer, bitwiseAnd_16 bit : nipple (1.72%) toilet_seat (1.66%) toilet_tissue (1.49%)

0~0 layer, bitwiseAnd_21 bit : coffee_mug (89.57%) cup (5.87%) coffeepot (1.57%)
0~1 layer, fix8 bit : coffee_mug (87.53%) cup (6.49%) coffeepot (1.72%)
0~2 layer, bitwiseAnd_17 bit : coffee_mug (87.46%) cup (6.51%) coffeepot (1.73%)
0~3 layer, fix8 bit : coffee_mug (86.22%) cup (6.49%) pitcher (1.90%)
0~4 layer, bitwiseAnd_17 bit : coffee_mug (86.15%) cup (6.50%) pitcher (1.91%)
0~5 layer, fix8 bit : coffee_mug (80.90%) cup (7.64%) coffeepot (1.65%)
0~6 layer, bitwiseAnd_17 bit : coffee_mug (80.81%) cup (7.63%) coffeepot (1.65%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (80.70%) cup (7.64%) coffeepot (1.66%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (80.59%) cup (7.64%) coffeepot (1.66%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (80.48%) cup (7.65%) coffeepot (1.67%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (80.33%) cup (7.66%) coffeepot (1.68%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (80.23%) cup (7.66%) coffeepot (1.68%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (80.09%) cup (7.66%) coffeepot (1.68%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (79.98%) cup (7.65%) coffeepot (1.69%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (79.87%) cup (7.67%) coffeepot (1.70%)
0~15 layer, fix8 bit : water_jug (0.50%) coffeepot (0.48%) bucket (0.45%)
0~16 layer, bitwiseAnd_17 bit : water_jug (0.50%) coffeepot (0.48%) bucket (0.45%)
0~17 layer, bitwiseAnd_17 bit : water_jug (0.49%) coffeepot (0.47%) bucket (0.45%)
0~18 layer, bitwiseAnd_16 bit : water_jug (0.49%) coffeepot (0.47%) bucket (0.44%)

0~0 layer, bitwiseAnd_21 bit : coffee_mug (89.57%) cup (5.87%) coffeepot (1.57%)
0~1 layer, fix8 bit : coffee_mug (87.53%) cup (6.49%) coffeepot (1.72%)
0~2 layer, bitwiseAnd_17 bit : coffee_mug (87.46%) cup (6.51%) coffeepot (1.73%)
0~3 layer, fix8 bit : coffee_mug (86.22%) cup (6.49%) pitcher (1.90%)
0~4 layer, bitwiseAnd_17 bit : coffee_mug (86.15%) cup (6.50%) pitcher (1.91%)
0~5 layer, fix8 bit : coffee_mug (80.90%) cup (7.64%) coffeepot (1.65%)
0~6 layer, bitwiseAnd_17 bit : coffee_mug (80.81%) cup (7.63%) coffeepot (1.65%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (80.70%) cup (7.64%) coffeepot (1.66%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (80.59%) cup (7.64%) coffeepot (1.66%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (80.48%) cup (7.65%) coffeepot (1.67%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (80.33%) cup (7.66%) coffeepot (1.68%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (80.23%) cup (7.66%) coffeepot (1.68%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (80.09%) cup (7.66%) coffeepot (1.68%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (79.98%) cup (7.65%) coffeepot (1.69%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (79.87%) cup (7.67%) coffeepot (1.70%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (79.50%) cup (7.72%) coffeepot (1.73%)
0~16 layer, fix8 bit : book_jacket (0.53%) paper_towel (0.50%) tub (0.50%)
0~17 layer, bitwiseAnd_17 bit : book_jacket (0.53%) paper_towel (0.50%) tub (0.49%)
0~18 layer, bitwiseAnd_16 bit : book_jacket (0.52%) paper_towel (0.50%) tub (0.49%)
0~0 layer, bitwiseAnd_21 bit : coffee_mug (89.57%) cup (5.87%) coffeepot (1.57%)
0~1 layer, fix8 bit : coffee_mug (87.53%) cup (6.49%) coffeepot (1.72%)
0~2 layer, bitwiseAnd_17 bit : coffee_mug (87.46%) cup (6.51%) coffeepot (1.73%)
0~3 layer, fix8 bit : coffee_mug (86.22%) cup (6.49%) pitcher (1.90%)
0~4 layer, bitwiseAnd_17 bit : coffee_mug (86.15%) cup (6.50%) pitcher (1.91%)
0~5 layer, fix8 bit : coffee_mug (80.90%) cup (7.64%) coffeepot (1.65%)
0~6 layer, bitwiseAnd_17 bit : coffee_mug (80.81%) cup (7.63%) coffeepot (1.65%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (80.70%) cup (7.64%) coffeepot (1.66%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (80.59%) cup (7.64%) coffeepot (1.66%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (80.48%) cup (7.65%) coffeepot (1.67%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (80.33%) cup (7.66%) coffeepot (1.68%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (80.23%) cup (7.66%) coffeepot (1.68%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (80.09%) cup (7.66%) coffeepot (1.68%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (79.98%) cup (7.65%) coffeepot (1.69%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (79.87%) cup (7.67%) coffeepot (1.70%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (79.50%) cup (7.72%) coffeepot (1.73%)
0~16 layer, bitwiseAnd_17 bit : coffee_mug (79.25%) cup (7.76%) coffeepot (1.75%)
0~17 layer, fix8 bit : bucket (0.64%) water_bottle (0.56%) cowboy_hat (0.54%)
0~18 layer, bitwiseAnd_16 bit : bucket (0.63%) water_bottle (0.56%) cowboy_hat (0.54%)

0~0 layer, bitwiseAnd_21 bit : coffee_mug (89.57%) cup (5.87%) coffeepot (1.57%)
0~1 layer, fix8 bit : coffee_mug (87.53%) cup (6.49%) coffeepot (1.72%)
0~2 layer, bitwiseAnd_17 bit : coffee_mug (87.46%) cup (6.51%) coffeepot (1.73%)
0~3 layer, fix8 bit : coffee_mug (86.22%) cup (6.49%) pitcher (1.90%)
0~4 layer, bitwiseAnd_17 bit : coffee_mug (86.15%) cup (6.50%) pitcher (1.91%)
0~5 layer, fix8 bit : coffee_mug (80.90%) cup (7.64%) coffeepot (1.65%)
0~6 layer, bitwiseAnd_17 bit : coffee_mug (80.81%) cup (7.63%) coffeepot (1.65%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (80.70%) cup (7.64%) coffeepot (1.66%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (80.59%) cup (7.64%) coffeepot (1.66%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (80.48%) cup (7.65%) coffeepot (1.67%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (80.33%) cup (7.66%) coffeepot (1.68%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (80.23%) cup (7.66%) coffeepot (1.68%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (80.09%) cup (7.66%) coffeepot (1.68%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (79.98%) cup (7.65%) coffeepot (1.69%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (79.87%) cup (7.67%) coffeepot (1.70%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (79.50%) cup (7.72%) coffeepot (1.73%)
0~16 layer, bitwiseAnd_17 bit : coffee_mug (79.25%) cup (7.76%) coffeepot (1.75%)
0~17 layer, bitwiseAnd_17 bit : coffee_mug (78.90%) cup (7.80%) coffeepot (1.78%)
0~18 layer, fix8 bit : espresso (0.96%) coffee_mug (0.95%) eggnog (0.69%)


0~0 layer, fl16 bit : coffee_mug (89.10%) cup (5.26%) coffeepot (2.26%)
0~1 layer, fix8 bit : coffee_mug (86.73%) cup (6.12%) coffeepot (2.42%)
0~2 layer, fl16 bit : coffee_mug (86.73%) cup (6.12%) coffeepot (2.42%)
0~3 layer, fix8 bit : coffee_mug (86.04%) cup (6.03%) coffeepot (2.27%)
0~4 layer, bitwiseAnd_17 bit : coffee_mug (85.95%) cup (6.05%) coffeepot (2.29%)
0~5 layer, fix8 bit : coffee_mug (83.34%) cup (7.20%) coffeepot (1.68%)
0~6 layer, bitwiseAnd_17 bit : coffee_mug (83.25%) cup (7.20%) coffeepot (1.68%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (83.15%) cup (7.20%) coffeepot (1.69%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (83.05%) cup (7.21%) coffeepot (1.70%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (82.96%) cup (7.21%) coffeepot (1.70%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (82.82%) cup (7.22%) coffeepot (1.72%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (82.72%) cup (7.23%) coffeepot (1.72%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (82.60%) cup (7.23%) coffeepot (1.73%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (82.49%) cup (7.22%) coffeepot (1.74%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (82.39%) cup (7.24%) coffeepot (1.75%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (82.05%) cup (7.30%) coffeepot (1.78%)
0~16 layer, bitwiseAnd_17 bit : coffee_mug (81.83%) cup (7.33%) coffeepot (1.80%)
0~17 layer, bitwiseAnd_17 bit : coffee_mug (81.51%) cup (7.38%) coffeepot (1.83%)
0~18 layer, bitwiseAnd_18 bit : coffee_mug (80.79%) cup (7.56%) coffeepot (1.90%)

0~0 layer, fl16 bit : coffee_mug (89.10%) cup (5.26%) coffeepot (2.26%)
0~1 layer, fix8 bit : coffee_mug (86.73%) cup (6.12%) coffeepot (2.42%)
0~2 layer, fl16 bit : coffee_mug (86.73%) cup (6.12%) coffeepot (2.42%)
0~3 layer, fix8 bit : coffee_mug (86.04%) cup (6.03%) coffeepot (2.27%)
0~4 layer, fl16 bit : coffee_mug (86.04%) cup (6.03%) coffeepot (2.27%)
0~5 layer, fix8 bit : coffee_mug (83.44%) cup (7.21%) coffeepot (1.67%)
0~6 layer, bitwiseAnd_17 bit : coffee_mug (83.36%) cup (7.20%) coffeepot (1.67%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (83.26%) cup (7.21%) coffeepot (1.68%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (83.16%) cup (7.22%) coffeepot (1.69%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (83.06%) cup (7.22%) coffeepot (1.69%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (82.93%) cup (7.23%) coffeepot (1.71%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (82.83%) cup (7.24%) coffeepot (1.71%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (82.70%) cup (7.24%) coffeepot (1.72%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (82.60%) cup (7.23%) coffeepot (1.73%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (82.50%) cup (7.25%) coffeepot (1.74%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (82.16%) cup (7.31%) coffeepot (1.77%)
